20161014;04:30;7.0
20161014;05:00;8.0
20161014;05:30;8.0
20161014;06:00;8.0
20161014;06:30;8.0
20161014;07:00;8.0
20161014;07:30;8.0
20161014;08:00;8.0
20161014;08:30;8.0
20161014;09:00;8.0
20161014;09:30;8.0
20161014;10:00;9.0
20161014;10:30;9.0
20161014;11:00;9.0
20161014;11:30;10.0
20161014;12:00;10.0
20161014;12:30;10.0
20161014;13:00;10.0
20161014;13:30;11.0
20161014;14:00;11.0
20161014;14:30;11.0
20161014;15:00;11.0
20161014;15:30;11.0
20161014;16:00;11.0
20161014;16:30;11.0
20161014;17:00;11.0
20161014;17:30;11.0
20161014;18:00;11.0
20161014;18:30;11.0
20161014;19:00;11.0
20161014;19:30;11.0
20161014;20:00;11.0
20161014;20:30;11.0
20161014;21:00;10.0
20161014;21:30;10.0
20161014;22:00;10.0
20161014;22:30;10.0
20161014;23:00;10.0
20161014;23:30;10.0
20161015;00:00;10.0
20161015;00:30;10.0
20161015;01:00;10.0
20161015;01:30;10.0
20161015;02:00;10.0
20161015;02:30;10.0
20161015;03:00;10.0
20161015;03:30;10.0
20161015;04:00;10.0
20161015;04:30;10.0
20161015;05:00;10.0
20161015;05:30;10.0
20161015;06:00;10.0
20161015;06:30;10.0
20161015;07:00;10.0
20161015;07:30;9.0
20161015;08:00;10.0
20161015;08:30;10.0
20161015;09:00;10.0
20161015;09:30;11.0
20161015;10:00;11.0
20161015;10:30;11.0
20161015;11:00;11.0
20161015;11:30;11.0
20161015;12:00;11.0
20161015;12:30;11.0
20161015;13:00;12.0
20161015;13:30;12.0
20161015;14:00;12.0
20161015;14:30;13.0
20161015;15:00;13.0
20161015;15:30;13.0
20161015;16:00;14.0
20161015;16:30;13.0
20161015;17:00;13.0
20161015;17:30;13.0
20161015;18:00;12.0
20161015;18:30;12.0
20161015;19:00;12.0
20161015;19:30;12.0
20161015;20:00;12.0
20161015;20:30;12.0
20161015;21:00;12.0
20161015;21:30;12.0
20161015;22:00;12.0
20161015;22:30;11.0
20161015;23:00;11.0
20161015;23:30;10.0
20161016;00:00;10.0
20161016;00:30;10.0
20161016;01:00;9.0
20161016;01:30;10.0
20161016;02:00;10.0
20161016;02:30;10.0
20161016;03:00;11.0
20161016;03:30;11.0
20161016;04:00;11.0
20161016;04:30;11.0
20161016;05:00;11.0
20161016;05:30;11.0
20161016;06:00;11.0
20161016;06:30;11.0
20161016;07:00;11.0
20161016;07:30;11.0
20161016;08:00;11.0
20161016;08:30;11.0
20161016;09:00;12.0
20161016;09:30;12.0
20161016;10:00;12.0
20161016;10:30;13.0
20161016;11:00;13.0
20161016;11:30;14.0
20161016;12:00;14.0
20161016;12:30;14.0
20161016;13:00;15.0
20161016;13:30;15.0
20161016;14:00;15.0
20161016;14:30;15.0
20161016;15:00;15.0
20161016;15:30;15.0
20161016;16:00;15.0
20161016;16:30;15.0
20161016;17:00;15.0
20161016;17:30;15.0
20161016;18:00;14.0
20161016;18:30;12.0
20161016;19:00;11.0
20161016;19:30;10.0
20161016;20:00;9.0
20161016;20:30;9.0
20161016;21:00;8.0
20161016;21:30;8.0
20161016;22:00;7.0
20161016;22:30;7.0
20161016;23:00;7.0
20161016;23:30;7.0
20161017;00:00;6.0
20161017;00:30;7.0
20161017;01:00;8.0
20161017;01:30;8.0
20161017;02:00;9.0
20161017;02:30;9.0
20161017;03:00;10.0
20161017;03:30;10.0
20161017;04:00;9.0
20161017;04:30;9.0
20161017;05:00;8.0
20161017;05:30;8.0
20161017;06:00;7.0
20161017;06:30;6.0
20161017;07:00;6.0
20161017;07:30;6.0
20161017;08:00;7.0
20161017;08:30;7.0
20161017;09:00;7.0
20161017;09:30;8.0
20161017;10:00;10.0
20161017;10:30;10.0
20161017;11:00;12.0
20161017;11:30;14.0
20161017;12:00;15.0
20161017;12:30;16.0
20161017;13:00;16.0
20161017;13:30;16.0
20161017;14:00;16.0
20161017;14:30;16.0
20161017;15:00;16.0
20161017;15:30;16.0
20161017;16:00;16.0
20161017;16:30;16.0
20161017;17:00;15.0
20161017;17:30;15.0
20161017;18:00;14.0
20161017;18:30;13.0
20161017;19:00;13.0
20161017;19:30;13.0
20161017;20:00;13.0
20161017;20:30;13.0
20161017;21:00;12.0
20161017;21:30;12.0
20161017;22:00;12.0
20161017;22:30;12.0
20161017;23:00;12.0
20161017;23:30;12.0
20161018;00:00;12.0
20161018;00:30;12.0
20161018;01:00;12.0
20161018;01:30;12.0
20161018;02:00;12.0
20161018;02:30;12.0
20161018;03:00;12.0
20161018;03:30;12.0
20161018;04:00;12.0
20161018;04:30;12.0
20161018;05:00;12.0
20161018;05:30;12.0
20161018;06:00;12.0
20161018;06:30;12.0
20161018;07:00;12.0
20161018;07:30;12.0
20161018;08:00;12.0
20161018;08:30;12.0
20161018;09:00;12.0
20161018;09:30;12.0
20161018;10:00;12.0
20161018;10:30;12.0
20161018;11:00;12.0
20161018;11:30;12.0
20161018;12:00;12.0
20161018;12:30;12.0
20161018;13:00;12.0
20161018;13:30;12.0
20161018;14:00;12.0
20161018;14:30;12.0
20161018;15:00;12.0
20161018;15:30;12.0
20161018;16:00;12.0
20161018;16:30;12.0
20161018;17:00;11.0
20161018;17:30;11.0
20161018;18:00;11.0
20161018;18:30;10.0
20161018;19:00;10.0
20161018;19:30;10.0
20161018;20:00;10.0
20161018;20:30;10.0
20161018;21:00;10.0
20161018;21:30;10.0
20161018;22:00;10.0
20161018;22:30;10.0
20161018;23:00;9.0
20161018;23:30;9.0
20161019;00:00;9.0
20161019;00:30;9.0
20161019;01:00;9.0
20161019;01:30;9.0
20161019;02:00;8.0
20161019;02:30;8.0
20161019;03:00;8.0
20161019;03:30;8.0
20161019;04:00;8.0
20161019;04:30;8.0
20161019;05:00;8.0
20161019;05:30;8.0
20161019;06:00;8.0
20161019;06:30;8.0
20161019;07:00;8.0
20161019;07:30;9.0
20161019;08:00;9.0
20161019;08:30;9.0
20161019;09:00;9.0
20161019;09:30;9.0
20161019;10:00;9.0
20161019;10:30;10.0
20161019;11:00;10.0
20161019;11:30;10.0
20161019;12:00;10.0
20161019;12:30;10.0
20161019;13:00;11.0
20161019;13:30;11.0
20161019;14:00;11.0
20161019;14:30;12.0
20161019;15:00;12.0
20161019;15:30;12.0
20161019;16:00;12.0
20161019;16:30;11.0
20161019;17:00;11.0
20161019;17:30;11.0
20161019;18:00;11.0
20161019;18:30;10.0
20161019;19:00;10.0
20161019;19:30;10.0
20161019;20:00;10.0
20161019;20:30;10.0
20161019;21:00;9.0
20161019;21:30;9.0
20161019;22:00;9.0
20161019;22:30;9.0
20161019;23:00;9.0
20161019;23:30;9.0
20161020;00:00;9.0
20161020;00:30;9.0
20161020;01:00;9.0
20161020;01:30;9.0
20161020;02:00;9.0
20161020;02:30;9.0
20161020;03:00;9.0
20161020;03:30;8.0
20161020;04:00;7.0
20161020;04:30;7.0
20161020;05:00;7.0
20161020;05:30;7.0
20161020;06:00;7.0
20161020;06:30;7.0
20161020;07:00;7.0
20161020;07:30;7.0
20161020;08:00;7.0
20161020;08:30;6.0
20161020;09:00;7.0
20161020;09:30;7.0
20161020;10:00;7.0
20161020;10:30;7.0
20161020;11:00;7.0
20161020;11:30;7.0
20161020;12:00;8.0
20161020;12:30;8.0
20161020;13:00;8.0
20161020;13:30;7.0
20161020;14:00;7.0
20161020;14:30;7.0
20161020;15:00;7.0
20161020;15:30;7.0
20161020;16:00;8.0
20161020;16:30;7.0
20161020;17:00;7.0
20161020;17:30;7.0
20161020;18:00;7.0
20161020;18:30;7.0
20161020;19:00;7.0
20161020;19:30;7.0
20161020;20:00;7.0
20161020;20:30;7.0
20161020;21:00;6.0
20161020;21:30;6.0
20161020;22:00;6.0
20161020;22:30;6.0
20161020;23:00;6.0
20161020;23:30;6.0
20161021;00:00;6.0
20161021;00:30;6.0
20161021;01:00;6.0
20161021;01:30;6.0
20161021;02:00;6.0
20161021;02:30;6.0
20161021;03:00;6.0
20161021;03:30;6.0
20161021;04:00;6.0
20161021;04:30;6.0
20161021;05:00;6.0
20161021;05:30;6.0
20161021;06:00;6.0
20161021;06:30;6.0
20161021;07:00;6.0
20161021;07:30;6.0
20161021;08:00;6.0
20161021;08:30;6.0
20161021;09:00;6.0
20161021;09:30;6.0
20161021;10:00;7.0
20161021;10:30;7.0
20161021;11:00;7.0
20161021;11:30;7.0
20161021;12:00;7.0
20161021;12:30;7.0
20161021;13:00;7.0
20161021;13:30;7.0
20161021;14:00;8.0
20161021;14:30;8.0
20161021;15:00;8.0
20161021;15:30;8.0
20161021;16:00;8.0
20161021;16:30;8.0
20161021;17:00;9.0
20161021;17:30;9.0
20161021;18:00;8.0
20161021;18:30;8.0
20161021;19:00;8.0
20161021;19:30;7.0
20161021;20:00;7.0
20161021;20:30;6.0
20161021;21:00;6.0
20161021;21:30;5.0
20161021;22:00;5.0
20161021;22:30;5.0
20161021;23:00;5.0
20161021;23:30;5.0
20161022;00:00;5.0
20161022;00:30;5.0
20161022;01:00;4.0
20161022;01:30;4.0
20161022;02:00;4.0
20161022;02:30;4.0
20161022;03:00;2.0
20161022;03:30;2.0
20161022;04:00;1.0
20161022;04:30;1.0
20161022;05:00;1.0
20161022;05:30;1.0
20161022;06:00;2.0
20161022;06:30;2.0
20161022;07:00;2.0
20161022;07:30;2.0
20161022;08:00;1.0
20161022;08:30;1.0
20161022;09:00;2.0
20161022;09:30;2.0
20161022;10:00;2.0
20161022;10:30;3.0
20161022;11:00;3.0
20161022;11:30;4.0
20161022;12:00;4.0
20161022;12:30;5.0
20161022;13:00;7.0
20161022;13:30;7.0
20161022;14:00;7.0
20161022;14:30;9.0
20161022;15:00;9.0
20161022;15:30;10.0
20161022;16:00;10.0
20161022;16:30;10.0
20161022;17:00;10.0
20161022;17:30;10.0
20161022;18:00;8.0
20161022;18:30;7.0
20161022;19:00;6.0
20161022;19:30;5.0
20161022;20:00;4.0
20161022;20:30;5.0
20161022;21:00;5.0
20161022;21:30;4.0
20161022;22:00;3.0
20161022;22:30;3.0
20161022;23:00;4.0
20161022;23:30;4.0
20161023;00:00;4.0
20161023;00:30;4.0
20161023;01:00;4.0
20161023;01:30;3.0
20161023;02:00;3.0
20161023;02:30;3.0
20161023;03:00;3.0
20161023;03:30;4.0
20161023;04:00;4.0
20161023;04:30;3.0
20161023;05:00;4.0
20161023;05:30;4.0
20161023;06:00;4.0
20161023;06:30;5.0
20161023;07:00;4.0
20161023;07:30;5.0
20161023;08:00;5.0
20161023;08:30;5.0
20161023;09:00;4.0
20161023;09:30;4.0
20161023;10:00;5.0
20161023;10:30;5.0
20161023;11:00;5.0
20161023;11:30;6.0
20161023;12:00;6.0
20161023;12:30;7.0
20161023;13:00;8.0
20161023;13:30;10.0
20161023;14:00;12.0
20161023;14:30;13.0
20161023;15:00;13.0
20161023;15:30;12.0
20161023;16:00;12.0
20161023;16:30;12.0
20161023;17:00;12.0
20161023;17:30;12.0
20161023;18:00;11.0
20161023;18:30;11.0
20161023;19:00;11.0
20161023;19:30;10.0
20161023;20:00;10.0
20161023;20:30;10.0
20161023;21:00;10.0
20161023;21:30;10.0
20161023;22:00;10.0
20161023;22:30;10.0
20161023;23:00;10.0
20161023;23:30;10.0
20161024;00:00;10.0
20161024;00:30;10.0
20161024;01:00;10.0
20161024;01:30;10.0
20161024;02:00;10.0
20161024;02:30;10.0
20161024;03:00;10.0
20161024;03:30;10.0
20161024;04:00;10.0
20161024;04:30;10.0
20161024;05:00;10.0
20161024;05:30;10.0
20161024;06:00;10.0
20161024;06:30;10.0
20161024;07:00;10.0
20161024;07:30;10.0
20161024;08:00;10.0
20161024;08:30;10.0
20161024;09:00;11.0
20161024;09:30;11.0
20161024;10:00;11.0
20161024;10:30;11.0
20161024;11:00;12.0
20161024;11:30;12.0
20161024;12:00;13.0
20161024;12:30;13.0
20161024;13:00;13.0
20161024;13:30;13.0
20161024;14:00;13.0
20161024;14:30;13.0
20161024;15:00;14.0
20161024;15:30;14.0
20161024;16:00;14.0
20161024;16:30;14.0
20161024;17:00;14.0
20161024;17:30;14.0
20161024;18:00;14.0
20161024;18:30;14.0
20161024;19:00;14.0
20161024;19:30;14.0
20161024;20:00;14.0
20161024;20:30;14.0
20161024;21:00;14.0
20161024;21:30;14.0
20161024;22:00;14.0
20161024;22:30;14.0
20161024;23:00;14.0
20161024;23:30;14.0
20161025;00:00;14.0
20161025;00:30;15.0
20161025;01:00;14.0
20161025;01:30;14.0
20161025;02:00;14.0
20161025;02:30;14.0
20161025;03:00;15.0
20161025;03:30;15.0
20161025;04:00;15.0
20161025;04:30;15.0
20161025;05:00;15.0
20161025;05:30;15.0
20161025;06:00;15.0
20161025;06:30;15.0
20161025;07:00;14.0
20161025;07:30;15.0
20161025;08:00;15.0
20161025;08:30;14.0
20161025;09:00;15.0
20161025;09:30;15.0
20161025;10:00;16.0
20161025;10:30;17.0
20161025;11:00;17.0
20161025;11:30;17.0
20161025;12:00;18.0
20161025;12:30;19.0
20161025;13:00;19.0
20161025;13:30;18.0
20161025;14:00;18.0
20161025;14:30;18.0
20161025;15:00;18.0
20161025;15:30;17.0
20161025;16:00;17.0
20161025;16:30;17.0
20161025;17:00;17.0
20161025;17:30;17.0
20161025;18:00;16.0
20161025;18:30;16.0
20161025;19:00;16.0
20161025;19:30;15.0
20161025;20:00;15.0
20161025;20:30;15.0
20161025;21:00;15.0
20161025;21:30;15.0
20161025;22:00;15.0
20161025;22:30;15.0
20161025;23:00;15.0
20161025;23:30;15.0
20161026;00:00;15.0
20161026;00:30;15.0
20161026;01:00;15.0
20161026;01:30;14.0
20161026;02:00;14.0
20161026;02:30;14.0
20161026;03:00;14.0
20161026;03:30;14.0
20161026;04:00;14.0
20161026;04:30;14.0
20161026;05:00;14.0
20161026;05:30;14.0
20161026;06:00;14.0
20161026;06:30;14.0
20161026;07:00;14.0
20161026;07:30;14.0
20161026;08:00;14.0
20161026;08:30;13.0
20161026;09:00;14.0
20161026;09:30;14.0
20161026;10:00;14.0
20161026;10:30;14.0
20161026;11:00;14.0
20161026;11:30;14.0
20161026;12:00;15.0
20161026;12:30;14.0
20161026;13:00;15.0
20161026;13:30;14.0
20161026;14:00;14.0
20161026;14:30;14.0
20161026;15:00;14.0
20161026;15:30;14.0
20161026;16:00;14.0
20161026;16:30;14.0
20161026;17:00;14.0
20161026;17:30;13.0
20161026;18:00;13.0
20161026;18:30;13.0
20161026;19:00;13.0
20161026;19:30;13.0
20161026;20:00;13.0
20161026;20:30;13.0
20161026;21:00;12.0
20161026;21:30;12.0
20161026;22:00;13.0
20161026;22:30;12.0
20161026;23:00;12.0
20161026;23:30;12.0
20161027;00:00;12.0
20161027;00:30;11.0
20161027;01:00;11.0
20161027;01:30;11.0
20161027;02:00;11.0
20161027;02:30;11.0
20161027;03:00;11.0
20161027;03:30;11.0
20161027;04:00;10.0
20161027;04:30;9.0
20161027;05:00;8.0
20161027;05:30;7.0
20161027;06:00;6.0
20161027;06:30;6.0
20161027;07:00;6.0
20161027;07:30;6.0
20161027;08:00;6.0
20161027;08:30;6.0
20161027;09:00;7.0
20161027;09:30;8.0
20161027;10:00;9.0
20161027;10:30;10.0
20161027;11:00;12.0
20161027;11:30;12.0
20161027;12:00;12.0
20161027;12:30;12.0
20161027;13:00;13.0
20161027;13:30;13.0
20161027;14:00;13.0
20161027;14:30;13.0
20161027;15:00;13.0
20161027;15:30;14.0
20161027;16:00;13.0
20161027;16:30;12.0
20161027;17:00;12.0
20161027;17:30;11.0
20161027;18:00;11.0
20161027;18:30;10.0
20161027;19:00;10.0
20161027;19:30;9.0
20161027;20:00;9.0
20161027;20:30;8.0
20161027;21:00;8.0
20161027;21:30;7.0
20161027;22:00;6.0
20161027;22:30;6.0
20161027;23:00;6.0
20161027;23:30;6.0
20161028;00:00;5.0
20161028;00:30;4.0
20161028;01:00;4.0
20161028;01:30;4.0
20161028;02:00;4.0
20161028;02:30;5.0
20161028;03:00;5.0
20161028;03:30;5.0
20161028;04:00;6.0
20161028;04:30;6.0
20161028;05:00;6.0
20161028;05:30;6.0
20161028;06:00;6.0
20161028;06:30;6.0
20161028;07:00;6.0
20161028;07:30;6.0
20161028;08:00;6.0
20161028;08:30;6.0
20161028;09:00;7.0
20161028;09:30;7.0
20161028;10:00;8.0
20161028;10:30;8.0
20161028;11:00;9.0
20161028;11:30;9.0
20161028;12:00;9.0
20161028;12:30;10.0
20161028;13:00;10.0
20161028;13:30;11.0
20161028;14:00;11.0
20161028;14:30;11.0
20161028;15:00;11.0
20161028;15:30;11.0
20161028;16:00;11.0
20161028;16:30;11.0
20161028;17:00;11.0
20161028;17:30;10.0
20161028;18:00;8.0
20161028;18:30;7.0
20161028;19:00;6.0
20161028;19:30;5.0
20161028;20:00;5.0
20161028;20:30;4.0
20161028;21:00;4.0
20161028;21:30;4.0
20161028;22:00;4.0
20161028;22:30;3.0
20161028;23:00;3.0
20161028;23:30;2.0
20161029;00:00;2.0
20161029;00:30;2.0
20161029;01:00;2.0
20161029;01:30;2.0
20161029;02:00;2.0
20161029;02:30;2.0
20161029;03:00;3.0
20161029;03:30;3.0
20161029;04:00;3.0
20161029;04:30;3.0
20161029;05:00;3.0
20161029;05:30;3.0
20161029;06:00;4.0
20161029;06:30;4.0
20161029;07:00;4.0
20161029;07:30;4.0
20161029;08:00;4.0
20161029;08:30;4.0
20161029;09:00;4.0
20161029;09:30;5.0
20161029;10:00;6.0
20161029;10:30;7.0
20161029;11:00;8.0
20161029;11:30;9.0
20161029;12:00;10.0
20161029;12:30;11.0
20161029;13:00;11.0
20161029;13:30;12.0
20161029;14:00;12.0
20161029;14:30;13.0
20161029;15:00;14.0
20161029;15:30;15.0
20161029;16:00;16.0
20161029;16:30;16.0
20161029;17:00;15.0
20161029;17:30;12.0
20161029;18:00;9.0
20161029;18:30;8.0
20161029;19:00;7.0
20161029;19:30;6.0
20161029;20:00;6.0
20161029;20:30;5.0
20161029;21:00;5.0
20161029;21:30;5.0
20161029;22:00;4.0
20161029;22:30;4.0
20161029;23:00;3.0
20161029;23:30;3.0
20161030;00:00;3.0
20161030;00:30;3.0
20161030;01:00;3.0
20161030;01:30;2.0
20161030;02:00;2.0
20161030;02:30;2.0
20161030;02:00;2.0
20161030;02:30;2.0
20161030;03:00;1.0
20161030;03:30;1.0
20161030;04:00;1.0
20161030;04:30;1.0
20161030;05:00;1.0
20161030;05:30;0.0
20161030;06:00;0.0
20161030;06:30;1.0
20161030;07:00;1.0
20161030;07:30;2.0
20161030;08:00;3.0
20161030;08:30;4.0
20161030;09:00;5.0
20161030;09:30;7.0
20161030;10:00;9.0
20161030;10:30;10.0
20161030;11:00;12.0
20161030;11:30;13.0
20161030;12:00;13.0
20161030;12:30;13.0
20161030;13:00;13.0
20161030;13:30;14.0
20161030;14:00;14.0
20161030;14:30;14.0
20161030;15:00;14.0
20161030;15:30;14.0
20161030;16:00;14.0
20161030;16:30;12.0
20161030;17:00;9.0
20161030;17:30;8.0
20161030;18:00;7.0
20161030;18:30;7.0
20161030;19:00;6.0
20161030;19:30;5.0
20161030;20:00;6.0
20161030;20:30;6.0
20161030;21:00;6.0
20161030;21:30;5.0
20161030;22:00;4.0
20161030;22:30;5.0
20161031;00:00;6.0
20161031;00:30;6.0
20161031;01:00;7.0
20161031;01:30;7.0
20161031;02:00;7.0
20161031;02:30;7.0
20161031;03:00;7.0
20161031;03:30;7.0
20161031;04:00;7.0
20161031;04:30;7.0
20161031;05:00;7.0
20161031;05:30;7.0
20161031;06:00;7.0
20161031;06:30;7.0
20161031;07:00;7.0
20161031;07:30;7.0
20161031;08:00;8.0
20161031;08:30;8.0
20161031;09:00;8.0
20161031;09:30;8.0
20161031;10:00;8.0
20161031;10:30;9.0
20161031;11:00;9.0
20161031;11:30;10.0
20161031;12:00;10.0
20161031;12:30;10.0
20161031;13:00;10.0
20161031;13:30;10.0
20161031;14:00;12.0
20161031;14:30;11.0
20161031;15:00;11.0
20161031;15:30;11.0
20161031;16:00;10.0
20161031;16:30;10.0
20161031;17:00;8.0
20161031;17:30;6.0
20161031;18:00;5.0
20161031;18:30;4.0
20161031;19:00;4.0
20161031;19:30;4.0
20161031;20:00;3.0
20161031;20:30;3.0
20161031;21:00;3.0
20161031;21:30;3.0
20161031;22:00;2.0
20161031;22:30;2.0
20161031;23:00;2.0
20161031;23:30;2.0
20161101;00:00;1.0
20161101;00:30;1.0
20161101;01:00;1.0
20161101;01:30;0.0
20161101;02:00;1.0
20161101;02:30;0.0
20161101;03:00;0.0
20161101;03:30;0.0
20161101;04:00;-1.0
20161101;04:30;-1.0
20161101;05:00;-1.0
20161101;05:30;0.0
20161101;06:00;0.0
20161101;06:30;0.0
20161101;07:00;0.0
20161101;07:30;0.0
20161101;08:00;1.0
20161101;08:30;2.0
20161101;09:00;2.0
20161101;09:30;2.0
20161101;10:00;3.0
20161101;10:30;4.0
20161101;11:00;4.0
20161101;11:30;5.0
20161101;12:00;6.0
20161101;12:30;9.0
20161101;13:00;10.0
20161101;13:30;11.0
20161101;14:00;12.0
20161101;14:30;12.0
20161101;15:00;13.0
20161101;15:30;12.0
20161101;16:00;12.0
20161101;16:30;11.0
20161101;17:00;9.0
20161101;17:30;8.0
20161101;18:00;6.0
20161101;18:30;6.0
20161101;19:00;5.0
20161101;19:30;5.0
20161101;20:00;4.0
20161101;20:30;4.0
20161101;21:00;3.0
20161101;21:30;3.0
20161101;22:00;3.0
20161101;22:30;3.0
20161101;23:00;3.0
20161101;23:30;3.0
20161102;00:00;4.0
20161102;00:30;5.0
20161102;01:00;6.0
20161102;01:30;6.0
20161102;02:00;6.0
20161102;02:30;7.0
20161102;03:00;7.0
20161102;03:30;7.0
20161102;04:00;8.0
20161102;04:30;8.0
20161102;05:00;8.0
20161102;05:30;8.0
20161102;06:00;8.0
20161102;06:30;8.0
20161102;07:00;8.0
20161102;07:30;8.0
20161102;08:00;8.0
20161102;08:30;8.0
20161102;09:00;9.0
20161102;09:30;9.0
20161102;10:00;9.0
20161102;10:30;10.0
20161102;11:00;10.0
20161102;11:30;10.0
20161102;12:00;10.0
20161102;12:30;11.0
20161102;13:00;10.0
20161102;13:30;11.0
20161102;14:00;11.0
20161102;14:30;11.0
20161102;15:00;11.0
20161102;15:30;11.0
20161102;16:00;11.0
20161102;16:30;10.0
20161102;17:00;10.0
20161102;17:30;9.0
20161102;18:00;8.0
20161102;18:30;7.0
20161102;19:00;6.0
20161102;19:30;6.0
20161102;20:00;6.0
20161102;20:30;5.0
20161102;21:00;5.0
20161102;21:30;5.0
20161102;22:00;5.0
20161102;22:30;4.0
20161102;23:00;4.0
20161102;23:30;4.0
20161103;00:00;5.0
20161103;00:30;6.0
20161103;01:00;6.0
20161103;01:30;6.0
20161103;02:00;6.0
20161103;02:30;6.0
20161103;03:00;7.0
20161103;03:30;7.0
20161103;04:00;8.0
20161103;04:30;8.0
20161103;05:00;7.0
20161103;05:30;7.0
20161103;06:00;6.0
20161103;06:30;6.0
20161103;07:00;6.0
20161103;07:30;6.0
20161103;08:00;6.0
20161103;08:30;6.0
20161103;09:00;6.0
20161103;09:30;6.0
20161103;10:00;6.0
20161103;10:30;6.0
20161103;11:00;6.0
20161103;11:30;6.0
20161103;12:00;6.0
20161103;12:30;6.0
20161103;13:00;6.0
20161103;13:30;6.0
20161103;14:00;6.0
20161103;14:30;6.0
20161103;15:00;6.0
20161103;15:30;6.0
20161103;16:00;7.0
20161103;16:30;6.0
20161103;17:00;6.0
20161103;17:30;5.0
20161103;18:00;4.0
20161103;18:30;4.0
20161103;19:00;3.0
20161103;19:30;2.0
20161103;20:00;1.0
20161103;20:30;1.0
20161103;21:00;1.0
20161103;21:30;0.0
20161103;22:00;0.0
20161103;22:30;-1.0
20161103;23:00;-1.0
20161103;23:30;-1.0
20161104;00:00;0.0
20161104;00:30;0.0
20161104;01:00;-1.0
20161104;01:30;-1.0
20161104;02:00;-1.0
20161104;02:30;-1.0
20161104;03:00;-1.0
20161104;03:30;-1.0
20161104;04:00;-2.0
20161104;04:30;-2.0
20161104;05:00;-2.0
20161104;05:30;-2.0
20161104;06:00;-2.0
20161104;06:30;-2.0
20161104;07:00;-2.0
20161104;07:30;-2.0
20161104;08:00;-2.0
20161104;08:30;-2.0
20161104;09:00;-1.0
20161104;09:30;-1.0
20161104;10:00;0.0
20161104;10:30;1.0
20161104;11:00;2.0
20161104;11:30;2.0
20161104;12:00;2.0
20161104;12:30;3.0
20161104;13:00;4.0
20161104;13:30;6.0
20161104;14:00;6.0
20161104;14:30;7.0
20161104;15:00;7.0
20161104;15:30;7.0
20161104;16:00;7.0
20161104;16:30;6.0
20161104;17:00;4.0
20161104;17:30;3.0
20161104;18:00;2.0
20161104;18:30;1.0
20161104;19:00;1.0
20161104;19:30;1.0
20161104;20:00;2.0
20161104;20:30;2.0
20161104;21:00;2.0
20161104;21:30;3.0
20161104;22:00;2.0
20161104;22:30;2.0
20161104;23:00;2.0
20161104;23:30;1.0
20161105;00:00;1.0
20161105;00:30;1.0
20161105;01:00;1.0
20161105;01:30;1.0
20161105;02:00;0.0
20161105;02:30;0.0
20161105;03:00;1.0
20161105;03:30;1.0
20161105;04:00;2.0
20161105;04:30;2.0
20161105;05:00;2.0
20161105;05:30;3.0
20161105;06:00;3.0
20161105;06:30;3.0
20161105;07:00;4.0
20161105;07:30;4.0
20161105;08:00;4.0
20161105;08:30;4.0
20161105;09:00;4.0
20161105;09:30;5.0
20161105;10:00;5.0
20161105;10:30;5.0
20161105;11:00;6.0
20161105;11:30;6.0
20161105;12:00;7.0
20161105;12:30;7.0
20161105;13:00;7.0
20161105;13:30;7.0
20161105;14:00;7.0
20161105;14:30;7.0
20161105;15:00;7.0
20161105;15:30;7.0
20161105;16:00;8.0
20161105;16:30;8.0
20161105;17:00;10.0
20161105;17:30;11.0
20161105;18:00;12.0
20161105;18:30;12.0
20161105;19:00;12.0
20161105;19:30;12.0
20161105;20:00;12.0
20161105;20:30;12.0
20161105;21:00;13.0
20161105;21:30;12.0
20161105;22:00;13.0
20161105;22:30;12.0
20161105;23:00;12.0
20161105;23:30;12.0
20161106;00:00;12.0
20161106;00:30;12.0
20161106;01:00;12.0
20161106;01:30;13.0
20161106;02:00;13.0
20161106;02:30;12.0
20161106;03:00;12.0
20161106;03:30;12.0
20161106;04:00;12.0
20161106;04:30;12.0
20161106;05:00;12.0
20161106;05:30;12.0
20161106;06:00;12.0
20161106;06:30;12.0
20161106;07:00;12.0
20161106;07:30;12.0
20161106;08:00;12.0
20161106;08:30;14.0
20161106;09:00;13.0
20161106;09:30;13.0
20161106;10:00;13.0
20161106;10:30;14.0
20161106;11:00;14.0
20161106;11:30;14.0
20161106;12:00;14.0
20161106;12:30;14.0
20161106;13:00;14.0
20161106;13:30;13.0
20161106;14:00;13.0
20161106;14:30;14.0
20161106;15:00;15.0
20161106;15:30;15.0
20161106;16:00;15.0
20161106;16:30;15.0
20161106;17:00;15.0
20161106;17:30;15.0
20161106;18:00;14.0
20161106;18:30;13.0
20161106;19:00;12.0
20161106;19:30;12.0
20161106;20:00;12.0
20161106;20:30;12.0
20161106;21:00;12.0
20161106;21:30;12.0
20161106;22:00;11.0
20161106;22:30;11.0
20161106;23:00;11.0
20161106;23:30;8.0
20161107;00:00;8.0
20161107;00:30;9.0
20161107;01:00;7.0
20161107;01:30;6.0
20161107;02:00;6.0
20161107;02:30;5.0
20161107;03:00;6.0
20161107;03:30;5.0
20161107;04:00;5.0
20161107;04:30;5.0
20161107;05:00;5.0
20161107;05:30;4.0
20161107;06:00;4.0
20161107;06:30;4.0
20161107;07:00;3.0
20161107;07:30;1.0
20161107;08:00;1.0
20161107;08:30;1.0
20161107;09:00;1.0
20161107;09:30;1.0
20161107;10:00;2.0
